===========================================
timestamp_ms,heading,roll,pitch,qw,qx,qy,qz,gx,gy,gz,ax,ay,az,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,mag_x,mag_y,mag_z,temp
987564,168.75,-89.125,-179.375,0.4464111,-0.5540161,0.4451294,0.5437622,0.5,-3.75,7.0,-9.98,-0.25,-0.25,-0.32,-0.18,-0.06,-9.8,-0.09,-0.09,46.1875,-1.375,17.25,16
987706,167.8125,-89.4375,0.0625,0.4464111,-0.5467529,0.4431152,0.5526123,-3.0625,-6.75,8.4375,-9.99,-0.26,-0.05,-0.15,-0.19,-0.24,-9.8,0.02,0.1,46.1875,-2.75,17.25,16
987850,166.0,-87.9375,1.0625,0.4414673,-0.5403442,0.4387207,0.5662842,-6.4375,-5.8125,7.375,-9.82,0.27,0.26,-0.02,0.08,-0.03,-9.79,0.19,0.3,46.5,-4.1875,15.75,16
988605,142.75,-75.6875,71.375,0.3264771,-0.5204468,0.43573,0.6577759,-29.75,-4.5,-12.9375,-7.66,2.82,-0.39,1.84,0.53,-1.16,-9.5,2.25,0.79,44.25,-17.25,12.375,16
988747,134.625,-74.4375,80.5625,0.274353,-0.5474854,0.4223022,0.668335,-41.375,33.75,41.125,-10.42,3.14,-0.75,-1.0,0.48,-1.15,-9.42,2.66,0.4,42.875,-19.875,13.875,16
989567,144.4375,-7.9375,63.3125,0.2593384,0.2367554,-0.4711914,-0.8091431,41.625,10.4375,50.1875,-2.92,8.78,3.69,-1.61,0.06,-0.59,-1.3,8.72,4.29,-3.875,-48.6875,-7.5,16
989718,135.3125,-3.8125,65.3125,0.3195801,0.2416992,-0.4830933,-0.7785645,-28.0625,43.125,57.75,-0.18,6.9,3.41,0.41,-1.97,-0.71,-0.59,8.87,4.12,-10.0625,-48.6875,-5.25,16
989871,122.625,2.5,60.75,0.4189453,0.2164917,-0.453125,-0.7565308,-50.75,8.0,60.375,0.52,6.73,4.34,0.01,-1.77,-0.51,0.51,8.5,4.86,-15.875,-46.5625,-9.0,16
990595,126.75,19.0625,56.9375,0.3900146,0.03594971,-0.4909058,-0.7781982,-5.875,-37.1875,-16.5625,2.75,7.09,4.44,-0.45,-0.66,-0.61,3.2,7.76,5.05,-28.5625,-40.6875,-9.375,16
990788,131.5625,22.0625,54.25,0.3599854,-0.01983643,-0.4789429,-0.800415,-28.75,-33.0625,-0.5625,2.53,7.38,4.82,-1.15,0.0,-0.47,3.72,7.34,5.32,-28.0625,-39.875,-7.875,16
991523,163.8125,40.6875,59.9375,0.1190796,-0.3359375,-0.4489746,-0.819397,42.75,-28.625,30.0,5.76,6.46,2.03,-0.68,0.03,-1.6,6.44,6.43,3.63,-28.75,-42.5,-3.25,16
991661,157.25,42.0625,63.8125,0.1602783,-0.322998,-0.4819336,-0.798584,40.1875,52.8125,16.1875,7.96,5.82,0.78,1.39,-0.71,-2.43,6.56,6.53,3.21,-30.1875,-40.25,0.75,16
991801,150.5,37.625,62.5,0.2103271,-0.2493286,-0.5050659,-0.7990723,63.5625,73.75,9.5,4.36,8.07,3.13,-1.59,1.16,-0.45,5.96,6.9,3.59,-30.875,-39.875,-0.6875,16
992547,123.875,35.6875,68.5,0.3792114,-0.1002808,-0.5831909,-0.7113037,-20.4375,-1.75,5.1875,5.91,7.01,1.78,0.18,-0.37,-1.15,5.73,7.39,2.93,-36.375,-36.6875,3.375,16
992749,129.5625,34.6875,67.6875,0.3450317,-0.118042,-0.574585,-0.7327271,-7.5625,-42.0,-32.6875,5.29,6.68,3.4,-0.29,-0.77,0.34,5.58,7.45,3.05,-33.75,-36.6875,2.5625,16
992886,137.25,32.625,72.0625,0.28479,-0.1333008,-0.5957642,-0.7390137,5.0625,-38.5,-36.125,4.85,7.94,1.85,-0.39,0.05,-0.63,5.25,7.89,2.49,-32.375,-38.0625,4.75,16
993525,161.75,29.8125,70.875,0.1270142,-0.2254028,-0.5545654,-0.7908936,-10.0625,-41.875,-29.875,3.59,7.69,3.83,-1.26,-0.36,1.07,4.85,8.06,2.75,-23.1875,-43.875,4.0625,16
993667,171.4375,26.8125,76.0625,0.05297852,-0.2496338,-0.578064,-0.7750244,19.875,-57.625,-37.4375,3.74,9.01,0.99,-0.64,0.48,-1.03,4.39,8.52,2.03,-19.5625,-46.875,5.875,16
993810,175.4375,26.75,78.4375,0.03045654,-0.2706909,-0.5808716,-0.7670898,-28.0625,-24.375,34.3125,4.27,9.25,1.23,-0.14,0.67,-0.51,4.42,8.57,1.75,-15.875,-47.1875,9.6875,16
994567,178.8125,31.3125,79.6875,0.008728027,-0.3372192,-0.555603,-0.7599487,-12.625,6.4375,15.8125,4.71,8.05,1.16,-0.4,-0.16,-0.35,5.12,8.22,1.52,-18.5,-46.5,9.25,16
994773,175.75,33.9375,76.875,0.02844238,-0.3428345,-0.5370483,-0.7702026,-4.6875,4.5,7.0625,5.81,7.91,1.3,0.39,0.0,-0.57,5.48,7.91,1.85,-20.6875,-45.375,6.25,16
995564,175.5625,29.4375,64.875,0.03167725,-0.2790527,-0.4874268,-0.8267822,-22.1875,15.0,-14.5625,4.58,7.95,3.63,-0.37,0.21,0.07,4.8,7.72,3.65,-21.0,-46.875,-1.5625,16
995709,177.375,28.0625,62.25,0.019104,-0.2698364,-0.4713745,-0.8394165,-13.6875,-6.5,-1.8125,4.61,7.72,4.27,-0.01,0.07,0.24,4.62,7.65,4.03,-18.5,-46.75,-4.875,16
995855,179.875,27.4375,62.6875,0.000793457,-0.2747192,-0.4702148,-0.8387451,-1.25,-8.875,-13.1875,4.35,7.53,3.59,-0.16,-0.2,-0.39,4.51,7.73,3.98,-17.0625,-46.75,-5.25,16
996537,184.625,28.25,59.5,0.03436279,0.2963257,0.4346924,0.8497314,-26.375,-60.375,-43.6875,6.16,5.65,4.03,1.53,-1.8,-0.33,4.63,7.45,4.36,-18.0625,-46.75,-8.6875,16
996750,197.8125,18.8125,64.0625,0.1304321,0.2684326,0.47052,0.8303833,11.875,13.1875,-48.375,3.14,8.19,3.04,0.05,-0.18,-0.99,3.09,8.38,4.04,-8.6875,-49.375,-7.1875,16
997555,205.875,7.5,61.0,0.192688,0.1871948,0.4742432,0.8384399,-2.25,-4.9375,-18.4375,1.47,8.91,4.18,0.19,0.4,-0.52,1.28,8.5,4.7,1.5,-49.0,-10.875,16
997704,207.375,6.0625,61.25,0.2036133,0.1802979,0.4782715,0.835083,6.4375,-0.0625,-10.25,0.82,8.66,4.6,-0.21,0.1,-0.08,1.04,8.55,4.68,3.375,-48.5,-9.375,16
997848,207.5625,5.8125,61.8125,0.2044678,0.1800537,0.482666,0.8323364,-4.1875,2.375,1.25,1.13,8.62,4.35,0.12,0.14,-0.16,1.0,8.59,4.6,4.375,-48.6875,-9.0625,16
998519,208.625,5.875,60.0,0.2139282,0.1809082,0.4677734,0.8382568,-8.625,1.875,0.125,0.68,8.44,5.4,-0.32,0.0,0.52,1.0,8.44,4.88,4.75,-48.25,-10.5625,16
998671,208.5,6.0,60.6875,0.2124023,0.1828003,0.4724121,0.8356323,3.125,2.875,1.375,1.25,8.57,4.43,0.22,0.06,-0.33,1.02,8.5,4.76,4.0625,-48.25,-10.875,16
999543,211.375,4.25,61.4375,0.2322998,0.1797485,0.4799194,0.8267212,11.75,-1.75,-0.8125,0.64,8.56,4.11,-0.08,-0.03,-0.53,0.72,8.6,4.65,6.1875,-47.5,-11.6875,16
999698,211.3125,4.25,61.0625,0.2323608,0.1789551,0.4765625,0.8287354,-4.625,-1.9375,-3.1875,1.15,8.43,5.11,0.41,-0.13,0.38,0.73,8.56,4.72,5.5,-48.25,-10.1875,16
1000545,211.375,1.6875,62.0,0.2314453,0.1558228,0.4920654,0.824646,11.5,4.25,-0.5,0.13,8.81,4.23,-0.14,0.14,-0.34,0.28,8.66,4.58,7.375,-47.375,-9.0625,16
1000683,211.375,0.75,61.75,0.2322388,0.1467285,0.4921265,0.8260498,1.75,9.8125,-2.0625,0.03,8.82,5.22,-0.08,0.18,0.59,0.12,8.64,4.63,7.6875,-47.0625,-9.375,16
1000826,211.0625,0.5625,62.875,0.229126,0.1454468,0.5012207,0.8216553,-0.625,-3.125,-7.5,1.04,8.64,3.87,0.95,-0.08,-0.58,0.09,8.73,4.46,8.75,-49.0,-8.25,16
1001527,209.5,17.625,73.0,0.2001953,0.3295288,0.5041504,0.7727661,27.0,16.75,33.8125,3.26,5.45,1.77,0.25,-3.47,-0.91,3.01,8.93,2.69,-2.0625,-49.5625,-3.375,16
1001666,195.3125,20.875,79.125,0.09625244,0.3074341,0.5628662,0.7611694,20.25,70.75,33.375,2.05,7.4,1.42,-1.46,-1.58,-0.31,3.52,8.98,1.73,-6.75,-48.875,4.0625,16
1001804,180.25,25.125,77.1875,0.00177002,0.2758179,0.5691528,0.7745972,13.75,80.75,47.875,3.64,7.69,1.9,-0.57,-0.92,-0.08,4.21,8.62,1.99,-13.25,-48.1875,5.1875,16
1002565,210.25,12.625,69.1875,0.2141113,0.2740479,0.50177,0.7919922,-12.3125,-132.625,-155.9375,3.14,7.57,2.95,1.15,-1.41,-0.41,1.99,8.99,3.36,-3.75,-48.875,-4.6875,16
1002706,235.6875,-2.0,71.5625,0.3788452,0.2540283,0.5270996,0.71698,100.1875,8.1875,-90.0,-3.66,13.59,1.28,-3.21,4.24,-1.63,-0.45,9.35,2.91,12.875,-47.75,-7.6875,16
1002844,241.4375,-5.1875,77.8125,0.397522,0.2698364,0.5678711,0.668335,-16.3125,32.4375,41.25,-2.32,10.5,1.49,-1.5,0.95,-0.58,-0.81,9.54,2.08,18.25,-45.875,-0.875,16
1003548,258.125,-13.25,81.0625,0.4718018,0.2827759,0.5861206,0.5948486,-27.4375,47.3125,89.0625,-1.25,9.24,1.95,0.87,-0.21,0.45,-2.12,9.45,1.49,28.875,-40.5,-0.875,16
1003692,246.6875,-8.4375,78.875,0.4242554,0.2659912,0.5780029,0.6443481,-3.1875,17.125,6.8125,0.0,9.07,2.88,1.44,-0.43,1.01,-1.44,9.51,1.86,22.6875,-44.0625,-0.5,16
1003836,250.25,-9.875,79.625,0.4417725,0.2720337,0.5808716,0.6272583,5.375,1.1875,-23.4375,-2.48,10.61,1.28,-0.75,1.11,-0.43,-1.72,9.49,1.72,21.6875,-44.75,-1.25,16
1004577,232.1875,-20.9375,89.875,0.3114624,0.0635376,0.7036743,0.635376,13.625,50.125,-4.1875,-2.47,7.21,-0.45,1.03,-1.94,-0.4,-3.5,9.15,-0.05,24.75,-41.0625,11.875,16
1004727,229.9375,-25.5625,93.3125,0.2907715,-0.008056641,0.7254028,0.6238403,-52.8125,-23.75,-12.125,-3.34,8.94,1.43,0.18,0.18,0.13,-4.23,8.83,-0.4,24.75,-40.0,18.6875,16
1005604,244.0,-15.3125,92.6875,0.366272,0.2072754,0.6928101,0.5855713,-5.0,-115.6875,28.375,-2.05,9.84,-0.15,0.53,0.4,0.29,-2.59,9.44,-0.45,24.0625,-40.375,13.75,16
1005748,249.1875,-17.25,91.3125,0.3968506,0.2130127,0.6826782,0.5753784,-15.4375,2.3125,27.3125,-2.23,9.98,0.57,0.62,0.61,0.79,-2.86,9.37,-0.21,25.5625,-40.6875,11.875,16
1006534,241.5625,16.4375,72.5625,0.4202881,0.446167,0.3858032,0.6895142,-153.8125,-131.5,8.8125,0.27,11.04,1.93,-2.57,2.14,-1.04,2.85,8.89,2.98,3.75,-48.375,-4.0625,16
1006688,256.3125,16.875,78.875,0.4754639,0.5255737,0.362854,0.6050415,-26.75,24.3125,-64.9375,2.26,8.24,-0.16,-0.48,-0.98,-2.03,2.75,9.22,1.87,1.1875,-47.5625,-10.5,16
1006841,263.125,15.875,70.9375,0.5377197,0.4985962,0.307251,0.6065063,-28.125,-80.5,9.5,2.67,8.24,1.53,-0.07,-0.64,-1.55,2.74,8.89,3.08,3.25,-47.5,-13.75,16
1007518,275.625,28.375,70.8125,0.5949097,0.5822754,0.1281128,0.5390625,-12.25,-20.375,-2.375,4.67,8.31,1.3,0.01,0.16,-1.52,4.67,8.15,2.79,-9.375,-42.75,-20.5625,16
1007673,280.125,29.5,69.8125,0.6182861,0.5847168,0.090271,0.517334,-31.0,-27.8125,3.5,4.5,8.48,2.13,-0.35,0.5,-0.82,4.85,7.98,2.96,-10.875,-41.6875,-23.25,16
1007828,283.5,31.9375,68.875,0.6344604,0.5876465,0.04571533,0.5,1.75,-68.125,2.25,6.19,8.27,3.48,1.0,0.51,0.49,5.19,7.76,2.99,-13.375,-40.25,-25.5,16
1008558,278.75,35.625,74.5,0.5923462,0.6242065,0.04284668,0.5076294,53.75,20.125,48.3125,8.25,8.02,3.57,2.54,0.34,1.44,5.71,7.67,2.12,-15.5625,-41.0,-23.0,16
1008719,275.8125,35.375,76.9375,0.5709229,0.6353149,0.06628418,0.5157471,-3.5625,-18.4375,-6.3125,5.84,7.6,-0.19,0.15,-0.17,-2.0,5.68,7.78,1.8,-16.6875,-42.0625,-19.5625,16
1008877,278.0,35.0625,77.5625,0.5791626,0.6395264,0.05895996,0.5020752,1.5625,-4.9375,-9.25,5.93,7.96,1.01,0.3,0.12,-0.7,5.62,7.84,1.71,-17.375,-42.5,-18.0625,16
1009532,284.625,31.875,79.6875,0.6005859,0.6484985,0.06072998,0.4638062,1.0,-4.875,-1.625,5.07,8.19,0.79,-0.36,-0.06,-0.72,5.18,8.19,1.48,-15.25,-43.0625,-18.875,16
1009672,283.5625,32.4375,78.4375,0.6005249,0.6421509,0.05834961,0.4728394,-1.875,11.75,5.75,5.25,8.19,0.87,-0.01,0.09,-0.77,5.27,8.09,1.66,-15.875,-43.5,-18.5,16
1009814,282.9375,32.6875,78.3125,0.5986328,0.6414185,0.05908203,0.4761963,-1.1875,-1.0625,-2.625,4.94,8.22,1.66,-0.34,0.14,0.0,5.29,8.08,1.67,-15.5625,-42.75,-20.0,16
1010572,282.3125,32.5,75.6875,0.6053467,0.6265869,0.05999756,0.4871826,-11.1875,-3.125,19.625,5.57,7.94,1.47,0.3,-0.06,-0.56,5.27,8.01,2.03,-13.75,-42.5,-21.5,16
1010715,282.1875,32.8125,76.0,0.6034546,0.6288452,0.0579834,0.4868774,25.8125,13.5625,2.875,4.88,8.16,2.18,-0.79,0.0,0.1,5.31,8.0,1.96,-15.25,-42.75,-21.875,16
1011563,355.9375,45.8125,83.5625,0.5005493,0.6790161,0.01141357,0.5369263,29.25,8.9375,4.875,6.71,6.9,0.16,-0.31,0.11,-0.59,7.03,6.78,0.76,-25.375,-39.875,-15.0625,16
1011707,353.0625,45.9375,88.125,0.4742432,0.6985474,0.03009033,0.5349731,34.6875,14.9375,2.3125,6.29,6.8,-0.99,-0.75,0.0,-1.18,7.05,6.81,0.19,-25.75,-41.0,-13.25,16
1011851,346.125,48.3125,87.9375,0.4412231,0.6976318,0.04321289,0.5628052,-0.5,-4.5,-3.0625,7.5,6.37,-0.3,0.18,-0.14,-0.52,7.32,6.51,0.22,-26.75,-41.25,-10.25,16
1012525,346.0625,51.0,92.4375,0.4298706,0.7165527,0.01092529,0.5492554,14.625,18.5625,13.75,7.94,6.46,-0.8,0.31,0.3,-0.53,7.63,6.14,-0.25,-28.25,-41.0,-9.5,16
1012673,341.125,52.875,90.25,0.409729,0.7084961,0.01855469,0.5743408,28.4375,8.3125,6.5,7.64,5.83,-0.19,-0.18,-0.07,-0.15,7.83,5.9,-0.04,-29.375,-39.5,-10.1875,16
1012821,335.5,54.4375,89.125,0.3841553,0.7034302,0.03405762,0.5969849,4.8125,-1.3125,-0.0625,7.43,5.65,0.2,-0.54,-0.04,0.12,7.98,5.69,0.07,-30.375,-39.5,-8.375,16
1013571,337.75,50.875,97.625,0.3775024,0.7334595,0.06347656,0.5617065,21.5625,-27.3125,-14.6875,7.88,6.02,-1.11,0.29,-0.12,-0.23,7.59,6.14,-0.88,-29.0,-40.25,-5.0,16
1013719,338.8125,49.25,102.4375,0.3705444,0.7516479,0.07409668,0.5406494,8.8125,-3.5,-4.3125,7.01,6.07,-1.89,-0.41,-0.18,-0.49,7.42,6.25,-1.39,-27.5625,-41.6875,-2.375,16
1013873,338.25,49.375,102.125,0.3695679,0.7497559,0.07421875,0.5438843,-0.125,14.3125,6.375,7.61,6.11,-1.49,0.15,-0.1,-0.16,7.45,6.22,-1.32,-27.875,-41.25,-2.75,16
1014520,341.25,49.4375,100.125,0.3876343,0.7441406,0.05834961,0.5408936,-4.9375,-2.0625,-0.6875,7.46,5.94,-1.22,0.01,-0.33,-0.1,7.45,6.27,-1.11,-26.6875,-41.6875,-3.5,16
1014685,339.625,50.375,98.125,0.3853149,0.7355347,0.05743408,0.5542603,-5.9375,6.25,5.875,7.8,6.07,-0.9599999,0.24,-0.11,-0.09,7.56,6.18,-0.86,-27.5,-41.6875,-4.25,16
1014841,339.875,50.3125,98.0,0.3865967,0.7358398,0.05651855,0.5530396,-3.9375,-7.875,-2.6875,7.47,6.12,-1.15,-0.06,-0.07,-0.26,7.54,6.19,-0.88,-27.5,-41.6875,-4.6875,16
1015514,344.6875,49.125,97.3125,0.4110107,0.7348022,0.04089355,0.5379639,-11.3125,-4.1875,5.625,7.81,6.11,-1.2,0.39,-0.23,-0.38,7.42,6.35,-0.81,-27.75,-41.25,-6.1875,16
1015675,345.3125,49.125,97.9375,0.4120483,0.7374878,0.03735352,0.5337524,6.4375,12.6875,-0.9375,6.76,6.17,-2.58,-0.65,-0.17,-1.7,7.41,6.35,-0.87,-27.5,-40.5625,-6.1875,16
1015833,344.0,51.1875,95.5,0.4125977,0.7279663,0.02105713,0.5471802,-13.1875,6.0,27.375,7.85,5.84,-0.49,0.18,-0.24,0.08,7.67,6.08,-0.57,-27.5,-41.25,-6.875,16
1016561,354.5,52.9375,111.5,0.4196777,0.7752686,-0.09814453,0.461792,18.125,70.0,43.5625,9.04,5.65,-2.59,0.66,-0.28,-1.85,7.89,5.42,-2.08,-33.1875,-38.0625,-2.0,16
1016723,350.125,56.3125,111.0,0.4075928,0.7662354,-0.1108398,0.4841919,-0.5625,-8.875,7.1875,7.84,4.8,-1.92,-0.37,-0.3,-0.43,8.16,5.06,-1.94,-35.0,-35.1875,-3.875,16
1017568,9.875,63.0,100.3125,0.5212402,0.6737061,-0.2925415,0.4345703,-40.4375,-1.6875,-7.0625,9.29,3.51,0.14,0.56,-0.87,0.92,8.73,4.39,-0.77,-41.1875,-25.6875,-14.0,16
1017730,15.3125,63.0625,93.0625,0.5553589,0.6444092,-0.3113403,0.4235229,-32.625,-5.75,-10.375,9.08,4.4,-0.12,0.33,-0.02,0.11,8.74,4.43,-0.23,-40.6875,-24.875,-16.1875,16
1018556,29.0,63.0625,92.75,0.6026611,0.6020508,-0.385437,0.3546753,4.625,-13.5,3.125,8.86,4.92,-0.46,0.11,0.49,-0.22,8.74,4.43,-0.23,-41.875,-21.25,-16.6875,16
1018771,29.5625,63.3125,93.625,0.602356,0.6000977,-0.3925171,0.350647,-14.0625,-9.0625,1.625,9.23,2.55,-0.66,0.46,-1.83,-0.39,8.76,4.39,-0.27,-43.25,-19.875,-16.0,16
1019624,37.4375,56.5625,97.875,0.6095581,0.6316528,-0.3728638,0.3007813,11.5625,-3.25,17.8125,6.1,4.63,-1.91,-2.07,-0.71,-1.16,8.19,5.32,-0.76,-41.0625,-25.0,-13.6875,16
1019770,36.0,59.0625,99.0625,0.6034546,0.6206055,-0.395813,0.3067017,-5.5,-19.3125,5.25,7.88,6.42,-2.08,-0.53,1.46,-1.26,8.41,4.96,-0.81,-41.0625,-23.5625,-14.5,16
1020573,55.5,55.8125,104.1875,0.6268921,0.5830078,-0.4787598,0.1946411,12.6875,-11.8125,-13.0,7.68,6.18,-3.83,-0.43,0.84,-2.48,8.11,5.34,-1.35,-44.375,-20.6875,-10.5,16
1020720,54.125,54.5625,106.5,0.6148071,0.6030884,-0.4677124,0.1987305,19.875,23.5,8.25,10.51,5.46,-1.61,2.51,0.03,0.0,8.0,5.43,-1.6,-44.0,-21.0625,-10.0625,16
1020869,48.3125,56.25,108.6875,0.5993042,0.6137085,-0.4606934,0.2280273,26.875,-5.125,-6.75,9.55,5.0,-0.24,1.4,-0.15,1.52,8.15,5.15,-1.77,-43.6875,-21.5,-11.1875,16
1021626,49.0625,58.75,106.0625,0.6129761,0.585144,-0.479187,0.2286377,-33.5625,15.1875,5.75,8.74,4.42,-1.26,0.36,-0.45,0.14,8.38,4.88,-1.41,-45.0625,-18.875,-10.0625,16
1021775,50.75,58.5625,103.5,0.6242065,0.5762329,-0.4783325,0.2224731,6.8125,9.5625,2.625,7.15,4.72,-2.44,-1.21,-0.24,-1.25,8.37,4.96,-1.19,-45.0,-18.5,-12.6875,16
1022544,53.625,58.9375,118.375,0.5830078,0.5673218,-0.5515747,0.1843262,-56.8125,-79.1875,-14.5,7.79,4.76,-3.08,-0.56,0.27,-0.61,8.35,4.49,-2.47,-46.875,-15.5625,-6.6875,16
1022699,81.25,51.6875,111.1875,0.6209106,0.5101929,-0.5933228,0.04724121,-69.75,-63.375,28.4375,5.12,3.27,-1.34,1.36,-1.95,-1.55,7.72,5.62,-2.22,-46.5625,-17.5,-4.5,16
1022852,87.6875,54.9375,112.25,0.6254272,0.4371948,-0.6461792,0.0123291,-75.875,-75.75,4.0,7.32,4.88,-4.27,-0.68,-0.34,-2.1,8.0,5.22,-2.16,-47.875,-13.1875,-1.5,16
1023620,127.375,39.625,115.3125,0.2566528,-0.2279663,-0.7827148,-0.519165,18.5625,-61.6875,117.3125,4.23,7.31,-3.02,-2.06,0.62,0.24,6.36,6.68,-3.3,-27.0,-30.0625,28.75,16
1023773,209.0625,46.1875,129.5,0.2678833,-0.3328247,-0.7808228,-0.4558716,14.875,-35.25,20.0,5.33,4.8,-4.98,-1.61,-0.5,-0.65,7.05,5.17,-4.43,-28.25,-18.25,34.875,16
1024556,131.5625,-6.3125,134.6875,0.1590576,0.5036011,-0.7719727,-0.3538208,-17.75,-29.0625,-94.0,-2.46,7.29,-9.62,-1.23,0.36,-2.79,-1.23,6.93,-6.82,-16.1875,-26.0625,36.5,16
1024717,282.875,-7.875,136.9375,0.1706543,0.5849609,-0.7215576,-0.3286743,3.9375,59.25,-74.375,0.93,7.28,-7.77,2.28,0.67,-0.65,-1.35,6.6,-7.11,-9.1875,-28.0,37.5625,16
1025565,158.8125,2.4375,118.125,0.09423828,0.1160889,-0.8499756,-0.505127,-55.875,29.625,151.5625,-0.7,10.29,-5.48,-1.37,1.63,-0.94,0.66,8.66,-4.54,-1.25,-30.6875,37.25,16
1025772,117.9375,24.6875,101.6875,0.3289795,0.07836914,-0.765686,-0.5471191,-66.5625,134.8125,42.5625,4.18,7.69,-2.84,-0.13,-1.29,-1.25,4.19,8.71,-1.62,-20.875,-33.6875,29.5625,16
1026570,91.875,22.125,125.9375,0.3314209,0.2549438,-0.840271,-0.3450928,-38.625,-44.0625,61.5625,3.4,8.78,-5.77,-0.32,1.43,-0.46,3.73,7.34,-5.31,-29.375,-23.0625,31.1875,16
1026710,99.5625,19.1875,128.6875,0.2897949,0.2556152,-0.8570557,-0.3407593,84.375,21.4375,-68.375,3.35,4.43,-3.84,0.19,-2.74,2.03,3.16,7.18,-5.88,-26.875,-22.0,32.25,16
1026854,120.3125,7.625,135.375,0.1908569,0.2999878,-0.8733521,-0.3328857,17.1875,-175.25,-46.0,-1.38,8.47,-6.17,-2.69,1.64,0.74,0.98,6.8,-6.99,-21.375,-19.875,38.25,16
1027581,201.0625,-15.3125,90.3125,0.1256104,-0.06414795,0.7049561,0.6950684,-43.0,66.4375,-10.625,-4.31,11.2,-1.14,-1.7,1.75,-1.12,-2.61,9.45,-0.02,12.5,-42.875,19.375,16
1027786,210.5625,-31.375,87.1875,0.1903687,-0.1923218,0.6650391,0.6960449,-41.25,-20.625,-109.5,-5.45,7.89,0.68,-0.35,-0.46,0.27,-5.25,8.26,0.45,22.6875,-40.0625,17.0,16
1028599,196.8125,-39.0,83.6875,0.1080322,-0.3462524,0.5811157,0.7285156,16.25,-11.75,61.5,-6.73,8.55,-0.14,-0.62,0.92,-0.9599999,-6.1,7.62,0.81,25.75,-40.875,13.0,16
1028743,196.5625,-29.3125,79.75,0.1045532,-0.2258911,0.6087036,0.7533569,24.5,-71.6875,137.5625,-7.38,9.84,1.35,-2.8,1.31,-0.18,-4.58,8.53,1.53,21.75,-42.6875,11.5,16
1029540,105.875,36.3125,133.5,0.2843018,-0.1287231,-0.8721313,-0.37677,97.75,-59.8125,155.375,4.25,5.28,-6.87,-1.79,-0.19,-1.11,5.91,5.46,-5.59,-27.875,-15.5625,37.0,16
1029668,63.8125,43.625,162.875,0.333313,-0.2348633,-0.8891602,-0.2077637,102.3125,6.4375,112.1875,3.99,2.37,-6.33,-2.8,0.45,0.51,6.81,1.85,-6.8,-26.5625,-1.5,39.1875,16
1029857,43.9375,43.9375,-163.1875,0.3924561,-0.3439331,-0.8522949,-0.03619385,46.125,16.3125,87.875,5.17,-2.5,-7.37,-1.62,-0.45,-0.61,6.79,-2.16,-6.73,-21.5625,21.5,36.25,16
1030587,51.0,-6.5625,-125.3125,0.1384888,-0.3822021,-0.8007202,0.4399414,233.625,84.75,-21.3125,-3.77,-11.13,-4.57,-2.65,-3.19,1.05,-1.12,-7.94,-5.63,21.5,41.75,15.5,16
1030717,69.9375,0.4375,-93.3125,0.3983765,-0.4171753,-0.5958252,0.5587769,296.0625,169.625,56.0625,-0.28,-10.09,-2.41,-0.36,-0.3,-1.84,-0.01,-9.8,-0.09,18.25,46.875,4.6875,16
1030848,76.375,-2.625,-81.25,0.4406128,-0.402832,-0.5118408,0.6177368,-77.5625,-43.5625,25.5,-0.35,-8.41,-0.22,0.1,1.26,-1.71,-0.45,-9.68,1.48,22.875,42.75,-14.1875,16
1031563,51.6875,-12.0,-75.3125,0.1832275,-0.2676392,-0.552002,0.7681885,29.6875,-76.25,80.0625,-1.72,-7.71,4.06,0.42,1.51,1.58,-2.15,-9.23,2.48,20.6875,37.75,-22.0625,16
1031755,50.3125,-19.125,-60.4375,0.05096436,-0.2199707,-0.4677734,0.8544922,-0.5,-280.1875,34.125,-2.98,-14.01,2.48,0.05,-5.96,-2.22,-3.04,-8.04,4.71,25.0,28.375,-32.5625,16
1031887,16.0625,-11.1875,-56.9375,0.08612061,0.05456543,0.4807739,-0.8709106,-55.1875,-162.625,-17.75,-1.44,-8.06,6.85,0.3,0.05,1.63,-1.74,-8.12,5.21,13.6875,25.875,-38.5625,16
1032543,22.6875,11.6875,-96.625,0.2618408,-0.1470337,-0.7316284,0.6119995,5.75,626.0625,-48.5625,-0.19,-14.75,-2.13,-2.33,-5.22,-1.31,2.14,-9.53,-0.82,1.1875,47.75,-11.1875,16
1032678,79.9375,3.8125,-75.1875,0.5509033,-0.3969116,-0.4589233,0.572998,51.6875,80.5,76.1875,-0.18,-9.71,-0.19,-0.68,-0.26,-2.78,0.49,-9.44,2.58,11.75,45.5625,-13.5,16
1032827,80.0625,-0.75,-76.8125,0.4874268,-0.3949585,-0.4873657,0.6073608,-92.0625,-155.4375,-16.8125,-0.56,-3.78,0.9700001,-0.52,5.79,-1.11,-0.04,-9.58,2.08,23.0,42.0,-13.5625,16
1033580,103.1875,18.6875,-78.25,0.7286987,-0.4980469,-0.3947754,0.2550049,-32.8125,167.75,-5.9375,2.75,-6.47,2.53,-0.39,2.61,0.65,3.14,-9.08,1.92,1.5,49.5,-1.6875,16
1033786,119.5625,11.625,-68.3125,0.7860107,-0.4883423,-0.2841187,0.2509155,42.0625,-23.3125,54.0,4.2,-5.09,2.4,2.29,3.82,-1.19,1.9,-8.91,3.6,2.1875,49.1875,-0.5625,16
